05/07/2024 11:43:50, Voltage = 0.02251865, Wetness = 0, state = Dry, Temperature = 30.79303, Evaporation = 1.270492, Frequency = 26384
05/07/2024 12:26:03, Voltage = 0.02294566, Wetness = 0, state = Dry, Temperature = 33.36951, Evaporation = 1.268981, Frequency = 4725
05/07/2024 12:26:05, Voltage = 0.02236557, Wetness = 0, state = Dry, Temperature = 33.12708, Evaporation = 1.268629, Frequency = 4733
05/07/2024 12:26:06, Voltage = 0.0223414, Wetness = 0, state = Dry, Temperature = 32.80786, Evaporation = 1.269837, Frequency = 4722
05/07/2024 12:26:08, Voltage = 0.02411389, Wetness = 0, state = Dry, Temperature = 32.91962, Evaporation = 1.206088, Frequency = 4732
05/07/2024 12:26:10, Voltage = 0.02384802, Wetness = 0, state = Dry, Temperature = 33.51727, Evaporation = 1.207297, Frequency = 4723
05/07/2024 12:26:12, Voltage = 0.02374328, Wetness = 0, state = Dry, Temperature = 33.27203, Evaporation = 1.265406, Frequency = 4743
05/07/2024 12:26:13, Voltage = 0.02301817, Wetness = 0, state = Dry, Temperature = 32.91125, Evaporation = 1.205333, Frequency = 4734
05/07/2024 12:26:15, Voltage = 0.02247031, Wetness = 0, state = Dry, Temperature = 33.4198, Evaporation = 1.237862, Frequency = 4707
05/07/2024 12:26:17, Voltage = 0.02333239, Wetness = 0, state = Dry, Temperature = 33.82745, Evaporation = 1.262687, Frequency = 4696
05/07/2024 12:26:18, Voltage = 0.02247837, Wetness = 0, state = Dry, Temperature = 33.35632, Evaporation = 1.272909, Frequency = 4696
05/07/2024 12:26:20, Voltage = 0.02374328, Wetness = 0, state = Dry, Temperature = 33.15961, Evaporation = 1.266363, Frequency = 4716
05/07/2024 12:26:22, Voltage = 0.02231723, Wetness = 0, state = Dry, Temperature = 33.14661, Evaporation = 1.266615, Frequency = 4745
05/07/2024 12:26:24, Voltage = 0.02242197, Wetness = 0, state = Dry, Temperature = 33.34741, Evaporation = 1.205031, Frequency = 4728
05/07/2024 12:26:25, Voltage = 0.02331627, Wetness = 0, state = Dry, Temperature = 33.59625, Evaporation = 1.267118, Frequency = 4696
05/07/2024 12:26:27, Voltage = 0.02292955, Wetness = 0, state = Dry, Temperature = 33.44501, Evaporation = 1.205837, Frequency = 4752
05/07/2024 12:26:29, Voltage = 0.02276036, Wetness = 0, state = Dry, Temperature = 33.12634, Evaporation = 1.267672, Frequency = 4739
05/07/2024 12:26:31, Voltage = 0.02339684, Wetness = 0, state = Dry, Temperature = 33.12952, Evaporation = 1.27019, Frequency = 4731
05/07/2024 12:26:32, Voltage = 0.02303429, Wetness = 0, state = Dry, Temperature = 33.60754, Evaporation = 1.240178, Frequency = 4728
05/07/2024 12:26:34, Voltage = 0.02297789, Wetness = 0, state = Dry, Temperature = 33.51184, Evaporation = 1.290231, Frequency = 4727
05/07/2024 12:26:36, Voltage = 0.02346935, Wetness = 0, state = Dry, Temperature = 33.85754, Evaporation = 1.269284, Frequency = 4741
05/07/2024 12:26:38, Voltage = 0.02413001, Wetness = 0, state = Dry, Temperature = 33.43182, Evaporation = 1.267974, Frequency = 4711
05/07/2024 12:26:39, Voltage = 0.02234946, Wetness = 0, state = Dry, Temperature = 33.45618, Evaporation = 1.26873, Frequency = 4732
05/07/2024 12:26:41, Voltage = 0.02276036, Wetness = 0, state = Dry, Temperature = 33.133, Evaporation = 1.267521, Frequency = 4696
05/07/2024 12:26:43, Voltage = 0.02218027, Wetness = 0, state = Dry, Temperature = 33.57141, Evaporation = 1.26591, Frequency = 4705
05/07/2024 12:26:45, Voltage = 0.02248643, Wetness = 0, state = Dry, Temperature = 32.92346, Evaporation = 1.267169, Frequency = 4713
05/07/2024 12:26:46, Voltage = 0.0232921, Wetness = 0, state = Dry, Temperature = 33.76666, Evaporation = 1.207599, Frequency = 4711
05/07/2024 12:26:48, Voltage = 0.02330822, Wetness = 0, state = Dry, Temperature = 33.60724, Evaporation = 1.268579, Frequency = 4705
05/07/2024 12:26:50, Voltage = 0.02333239, Wetness = 0, state = Dry, Temperature = 33.44, Evaporation = 1.201707, Frequency = 4706
05/07/2024 12:26:52, Voltage = 0.0223414, Wetness = 0, state = Dry, Temperature = 33.72266, Evaporation = 1.010007, Frequency = 4716
05/07/2024 12:26:53, Voltage = 0.02338879, Wetness = 0, state = Dry, Temperature = 33.479, Evaporation = 1.239725, Frequency = 4738
05/07/2024 12:26:55, Voltage = 0.02296983, Wetness = 0, state = Dry, Temperature = 33.37036, Evaporation = 1.20775, Frequency = 4717
05/07/2024 12:26:57, Voltage = 0.02354186, Wetness = 0, state = Dry, Temperature = 33.28894, Evaporation = 1.205837, Frequency = 4705
05/07/2024 12:26:59, Voltage = 0.02278453, Wetness = 0, state = Dry, Temperature = 33.05939, Evaporation = 1.227338, Frequency = 4719
05/07/2024 12:27:00, Voltage = 0.02266367, Wetness = 0, state = Dry, Temperature = 33.76654, Evaporation = 1.267018, Frequency = 4706
05/07/2024 12:27:02, Voltage = 0.022994, Wetness = 0, state = Dry, Temperature = 33.49249, Evaporation = 1.199391, Frequency = 4728
05/07/2024 12:27:04, Voltage = 0.02292955, Wetness = 0, state = Dry, Temperature = 33.77777, Evaporation = 1.264198, Frequency = 4732
05/07/2024 12:27:06, Voltage = 0.02366271, Wetness = 0, state = Dry, Temperature = 33.79486, Evaporation = 1.271298, Frequency = 4720
05/07/2024 12:27:07, Voltage = 0.02301817, Wetness = 0, state = Dry, Temperature = 32.90027, Evaporation = 1.272204, Frequency = 4757
05/07/2024 12:27:09, Voltage = 0.02179354, Wetness = 0, state = Dry, Temperature = 33.61871, Evaporation = 1.207095, Frequency = 4712
05/07/2024 12:27:11, Voltage = 0.02324376, Wetness = 0, state = Dry, Temperature = 33.06812, Evaporation = 1.203571, Frequency = 4733
05/07/2024 12:27:13, Voltage = 0.02307457, Wetness = 0, state = Dry, Temperature = 33.47638, Evaporation = 1.264298, Frequency = 4747
05/07/2024 12:27:14, Voltage = 0.02354992, Wetness = 0, state = Dry, Temperature = 33.54285, Evaporation = 1.20775, Frequency = 4715
05/07/2024 12:27:16, Voltage = 0.02248643, Wetness = 0, state = Dry, Temperature = 33.06006, Evaporation = 1.184788, Frequency = 4739
05/07/2024 12:27:18, Voltage = 0.02334044, Wetness = 0, state = Dry, Temperature = 33.92554, Evaporation = 1.219483, Frequency = 4720
05/07/2024 12:27:20, Voltage = 0.02278453, Wetness = 0, state = Dry, Temperature = 33.39825, Evaporation = 1.202211, Frequency = 4714
05/07/2024 12:27:21, Voltage = 0.0226959, Wetness = 0, state = Dry, Temperature = 33.56842, Evaporation = 1.201002, Frequency = 4719
05/07/2024 12:27:23, Voltage = 0.02318737, Wetness = 0, state = Dry, Temperature = 33.2052, Evaporation = 1.27306, Frequency = 4708
05/07/2024 12:27:25, Voltage = 0.02361437, Wetness = 0, state = Dry, Temperature = 33.34796, Evaporation = 1.208153, Frequency = 4752
05/07/2024 12:27:27, Voltage = 0.02308263, Wetness = 0, state = Dry, Temperature = 33.3399, Evaporation = 1.29854, Frequency = 4726
05/07/2024 12:27:28, Voltage = 0.02290538, Wetness = 0, state = Dry, Temperature = 33.73065, Evaporation = 1.27019, Frequency = 4709
05/07/2024 12:27:30, Voltage = 0.02208359, Wetness = 0, state = Dry, Temperature = 33.44458, Evaporation = 1.271449, Frequency = 4704
05/07/2024 12:27:32, Voltage = 0.02205136, Wetness = 0, state = Dry, Temperature = 33.54041, Evaporation = 1.27019, Frequency = 4709
05/07/2024 12:27:34, Voltage = 0.02227695, Wetness = 0, state = Dry, Temperature = 33.25812, Evaporation = 1.30005, Frequency = 4738
05/07/2024 12:27:35, Voltage = 0.02268785, Wetness = 0, state = Dry, Temperature = 33.35266, Evaporation = 1.205685, Frequency = 4746
05/07/2024 12:27:37, Voltage = 0.0217452, Wetness = 0, state = Dry, Temperature = 33.02069, Evaporation = 1.266716, Frequency = 4760
05/07/2024 12:27:39, Voltage = 0.02284898, Wetness = 0, state = Dry, Temperature = 33.88367, Evaporation = 1.268478, Frequency = 4749
05/07/2024 12:27:41, Voltage = 0.02317125, Wetness = 0, state = Dry, Temperature = 33.78314, Evaporation = 1.267269, Frequency = 4743
05/07/2024 12:27:42, Voltage = 0.02267979, Wetness = 0, state = Dry, Temperature = 33.3222, Evaporation = 1.208959, Frequency = 4741
05/07/2024 12:27:44, Voltage = 0.02450062, Wetness = 0, state = Dry, Temperature = 32.85864, Evaporation = 1.265406, Frequency = 4715
05/07/2024 12:27:46, Voltage = 0.02356603, Wetness = 0, state = Dry, Temperature = 33.172, Evaporation = 1.203671, Frequency = 4738
05/07/2024 12:27:48, Voltage = 0.02309068, Wetness = 0, state = Dry, Temperature = 33.26093, Evaporation = 1.203319, Frequency = 4706
05/07/2024 12:27:49, Voltage = 0.02322765, Wetness = 0, state = Dry, Temperature = 33.55121, Evaporation = 1.218476, Frequency = 4715
05/07/2024 12:27:51, Voltage = 0.02240586, Wetness = 0, state = Dry, Temperature = 33.67511, Evaporation = 1.236956, Frequency = 4708
05/07/2024 12:27:53, Voltage = 0.02212387, Wetness = 0, state = Dry, Temperature = 33.68243, Evaporation = 1.207901, Frequency = 4727
05/07/2024 12:27:55, Voltage = 0.02223667, Wetness = 0, state = Dry, Temperature = 33.36951, Evaporation = 1.308611, Frequency = 4733
05/07/2024 12:27:56, Voltage = 0.02313097, Wetness = 0, state = Dry, Temperature = 33.34772, Evaporation = 1.269384, Frequency = 4740
05/07/2024 12:27:58, Voltage = 0.02352575, Wetness = 0, state = Dry, Temperature = 33.34491, Evaporation = 1.2858, Frequency = 4741
05/07/2024 12:28:00, Voltage = 0.02362243, Wetness = 0, state = Dry, Temperature = 33.06281, Evaporation = 1.295317, Frequency = 4693
05/07/2024 12:28:02, Voltage = 0.02365466, Wetness = 0, state = Dry, Temperature = 33.48694, Evaporation = 1.269586, Frequency = 4740
05/07/2024 12:28:03, Voltage = 0.02172909, Wetness = 0, state = Dry, Temperature = 33.56842, Evaporation = 1.236049, Frequency = 4748
05/07/2024 12:28:05, Voltage = 0.0228651, Wetness = 0, state = Dry, Temperature = 33.06561, Evaporation = 1.205081, Frequency = 4736
05/07/2024 12:28:07, Voltage = 0.02358215, Wetness = 0, state = Dry, Temperature = 33.6297, Evaporation = 1.270643, Frequency = 4696
05/07/2024 12:28:08, Voltage = 0.02300206, Wetness = 0, state = Dry, Temperature = 33.66345, Evaporation = 1.270593, Frequency = 4716
05/07/2024 12:28:10, Voltage = 0.022994, Wetness = 0, state = Dry, Temperature = 33.99817, Evaporation = 1.205585, Frequency = 4726
05/07/2024 12:28:12, Voltage = 0.02343712, Wetness = 0, state = Dry, Temperature = 33.51538, Evaporation = 1.313042, Frequency = 4728
05/07/2024 12:28:14, Voltage = 0.02259116, Wetness = 0, state = Dry, Temperature = 32.98138, Evaporation = 1.266464, Frequency = 4720
05/07/2024 12:28:15, Voltage = 0.02308263, Wetness = 0, state = Dry, Temperature = 32.79169, Evaporation = 1.207851, Frequency = 4716
05/07/2024 12:28:17, Voltage = 0.02284898, Wetness = 0, state = Dry, Temperature = 33.37537, Evaporation = 1.186651, Frequency = 4723
05/07/2024 12:28:19, Voltage = 0.0223414, Wetness = 0, state = Dry, Temperature = 33.7583, Evaporation = 1.202765, Frequency = 4746
05/07/2024 12:28:21, Voltage = 0.02218027, Wetness = 0, state = Dry, Temperature = 33.71375, Evaporation = 1.127585, Frequency = 4742
05/07/2024 12:28:22, Voltage = 0.02189023, Wetness = 0, state = Dry, Temperature = 33.73828, Evaporation = 1.203268, Frequency = 4718
05/07/2024 12:28:24, Voltage = 0.02302623, Wetness = 0, state = Dry, Temperature = 33.60199, Evaporation = 1.218677, Frequency = 4706
05/07/2024 12:28:26, Voltage = 0.02238169, Wetness = 0, state = Dry, Temperature = 32.92517, Evaporation = 1.271298, Frequency = 4723
05/07/2024 12:28:28, Voltage = 0.02276036, Wetness = 0, state = Dry, Temperature = 33.59296, Evaporation = 1.204276, Frequency = 4727
05/07/2024 12:28:29, Voltage = 0.0234613, Wetness = 0, state = Dry, Temperature = 33.2442, Evaporation = 1.250954, Frequency = 4711
05/07/2024 12:28:31, Voltage = 0.02322765, Wetness = 0, state = Dry, Temperature = 33.28644, Evaporation = 1.208908, Frequency = 4699
05/07/2024 12:28:33, Voltage = 0.02348547, Wetness = 0, state = Dry, Temperature = 32.94208, Evaporation = 1.251005, Frequency = 4696
05/07/2024 12:28:35, Voltage = 0.02197079, Wetness = 0, state = Dry, Temperature = 33.57666, Evaporation = 1.20347, Frequency = 4716
05/07/2024 12:28:36, Voltage = 0.02272813, Wetness = 0, state = Dry, Temperature = 33.41492, Evaporation = 1.267773, Frequency = 4703
05/07/2024 12:28:38, Voltage = 0.02342101, Wetness = 0, state = Dry, Temperature = 33.48175, Evaporation = 1.203268, Frequency = 4688
05/07/2024 12:28:40, Voltage = 0.02321154, Wetness = 0, state = Dry, Temperature = 33.69672, Evaporation = 1.269938, Frequency = 4686
05/07/2024 12:28:42, Voltage = 0.022994, Wetness = 0, state = Dry, Temperature = 33.80255, Evaporation = 1.252868, Frequency = 4685
05/07/2024 12:28:43, Voltage = 0.02129403, Wetness = 0, state = Dry, Temperature = 33.57123, Evaporation = 1.266212, Frequency = 4687
05/07/2024 12:28:45, Voltage = 0.02230112, Wetness = 0, state = Dry, Temperature = 33.16327, Evaporation = 1.308359, Frequency = 4676
05/07/2024 12:28:47, Voltage = 0.02357409, Wetness = 0, state = Dry, Temperature = 33.88605, Evaporation = 1.208304, Frequency = 4691
05/07/2024 12:28:49, Voltage = 0.02283287, Wetness = 0, state = Dry, Temperature = 33.47565, Evaporation = 1.265557, Frequency = 4731
05/07/2024 12:28:50, Voltage = 0.02334044, Wetness = 0, state = Dry, Temperature = 33.46729, Evaporation = 1.26455, Frequency = 4705
05/07/2024 12:28:52, Voltage = 0.02291343, Wetness = 0, state = Dry, Temperature = 33.77539, Evaporation = 1.242394, Frequency = 4721
05/07/2024 12:28:54, Voltage = 0.02387219, Wetness = 0, state = Dry, Temperature = 33.66254, Evaporation = 1.238819, Frequency = 4733
05/07/2024 12:28:56, Voltage = 0.02342907, Wetness = 0, state = Dry, Temperature = 33.9624, Evaporation = 1.267018, Frequency = 4723
05/07/2024 12:28:57, Voltage = 0.02230112, Wetness = 0, state = Dry, Temperature = 33.14917, Evaporation = 1.202866, Frequency = 4741
05/07/2024 12:28:59, Voltage = 0.02197885, Wetness = 0, state = Dry, Temperature = 33.47949, Evaporation = 1.269938, Frequency = 4704
05/07/2024 12:29:01, Voltage = 0.02267173, Wetness = 0, state = Dry, Temperature = 33.31726, Evaporation = 1.206139, Frequency = 4721
05/07/2024 12:29:03, Voltage = 0.02288121, Wetness = 0, state = Dry, Temperature = 33.16864, Evaporation = 1.27024, Frequency = 4722
05/07/2024 12:29:04, Voltage = 0.02284898, Wetness = 0, state = Dry, Temperature = 33.22699, Evaporation = 1.26596, Frequency = 4703
05/07/2024 12:29:06, Voltage = 0.02222055, Wetness = 0, state = Dry, Temperature = 33.60199, Evaporation = 1.218576, Frequency = 4695
05/07/2024 12:29:08, Voltage = 0.02264756, Wetness = 0, state = Dry, Temperature = 33.4621, Evaporation = 1.203973, Frequency = 4678
05/07/2024 12:29:10, Voltage = 0.02285704, Wetness = 0, state = Dry, Temperature = 33.90051, Evaporation = 1.268327, Frequency = 4738
05/07/2024 12:29:11, Voltage = 0.0227523, Wetness = 0, state = Dry, Temperature = 33.5481, Evaporation = 1.208102, Frequency = 4725
05/07/2024 12:29:13, Voltage = 0.02249448, Wetness = 0, state = Dry, Temperature = 33.86975, Evaporation = 1.20775, Frequency = 4723
05/07/2024 12:29:15, Voltage = 0.02276841, Wetness = 0, state = Dry, Temperature = 33.87073, Evaporation = 1.206239, Frequency = 4714
05/07/2024 12:29:17, Voltage = 0.02305846, Wetness = 0, state = Dry, Temperature = 33.65979, Evaporation = 0.9586953, Frequency = 4737
05/07/2024 12:29:18, Voltage = 0.02255894, Wetness = 0, state = Dry, Temperature = 33.4422, Evaporation = 1.268226, Frequency = 4745
05/07/2024 12:29:20, Voltage = 0.02207553, Wetness = 0, state = Dry, Temperature = 33.86725, Evaporation = 1.266615, Frequency = 4732
05/07/2024 12:29:22, Voltage = 0.02338073, Wetness = 0, state = Dry, Temperature = 33.41443, Evaporation = 1.204527, Frequency = 4721
05/07/2024 12:29:24, Voltage = 0.0232357, Wetness = 0, state = Dry, Temperature = 33.73828, Evaporation = 1.259766, Frequency = 4703
05/07/2024 12:29:25, Voltage = 0.02321959, Wetness = 0, state = Dry, Temperature = 33.59351, Evaporation = 1.208304, Frequency = 4746
05/07/2024 12:29:27, Voltage = 0.02301012, Wetness = 0, state = Dry, Temperature = 33.85577, Evaporation = 1.206894, Frequency = 4735
05/07/2024 12:29:29, Voltage = 0.02229306, Wetness = 0, state = Dry, Temperature = 33.93909, Evaporation = 1.208254, Frequency = 4738
05/07/2024 12:29:31, Voltage = 0.02315514, Wetness = 0, state = Dry, Temperature = 33.62708, Evaporation = 1.266313, Frequency = 4727
05/07/2024 12:29:32, Voltage = 0.02416223, Wetness = 0, state = Dry, Temperature = 33.65771, Evaporation = 1.204124, Frequency = 4741
05/07/2024 12:29:34, Voltage = 0.0223414, Wetness = 0, state = Dry, Temperature = 33.50391, Evaporation = 1.206239, Frequency = 4710
05/07/2024 12:29:36, Voltage = 0.02324376, Wetness = 0, state = Dry, Temperature = 33.8302, Evaporation = 1.205031, Frequency = 4723
05/07/2024 12:29:38, Voltage = 0.0235902, Wetness = 0, state = Dry, Temperature = 33.34253, Evaporation = 1.266716, Frequency = 4691
05/07/2024 12:29:39, Voltage = 0.02330822, Wetness = 0, state = Dry, Temperature = 33.62952, Evaporation = 1.200751, Frequency = 4746
05/07/2024 12:29:41, Voltage = 0.02330016, Wetness = 0, state = Dry, Temperature = 33.54248, Evaporation = 1.267773, Frequency = 4739
05/07/2024 12:29:43, Voltage = 0.02317931, Wetness = 0, state = Dry, Temperature = 33.58441, Evaporation = 1.209512, Frequency = 4701
05/07/2024 12:29:45, Voltage = 0.02446839, Wetness = 0, state = Dry, Temperature = 33.68298, Evaporation = 1.270391, Frequency = 4716
05/07/2024 12:29:46, Voltage = 0.02213193, Wetness = 0, state = Dry, Temperature = 33.43665, Evaporation = 1.269535, Frequency = 4741
05/07/2024 12:29:48, Voltage = 0.02186605, Wetness = 0, state = Dry, Temperature = 32.92279, Evaporation = 1.206894, Frequency = 4719
05/07/2024 12:29:50, Voltage = 0.02335656, Wetness = 0, state = Dry, Temperature = 33.4845, Evaporation = 1.270996, Frequency = 4721
05/07/2024 12:29:52, Voltage = 0.02272007, Wetness = 0, state = Dry, Temperature = 33.26593, Evaporation = 1.201053, Frequency = 4715
05/07/2024 12:29:53, Voltage = 0.02300206, Wetness = 0, state = Dry, Temperature = 33.4422, Evaporation = 1.212785, Frequency = 4712
05/07/2024 12:29:55, Voltage = 0.02205136, Wetness = 0, state = Dry, Temperature = 33.95862, Evaporation = 1.26596, Frequency = 4719
05/07/2024 12:29:57, Voltage = 0.02261533, Wetness = 0, state = Dry, Temperature = 33.86084, Evaporation = 1.271197, Frequency = 4720
05/07/2024 12:29:59, Voltage = 0.02249448, Wetness = 0, state = Dry, Temperature = 33.81158, Evaporation = 1.233532, Frequency = 4722
05/07/2024 12:30:00, Voltage = 0.02361437, Wetness = 0, state = Dry, Temperature = 33.64874, Evaporation = 1.200751, Frequency = 4729
05/07/2024 12:30:02, Voltage = 0.02236557, Wetness = 0, state = Dry, Temperature = 33.52844, Evaporation = 1.308359, Frequency = 4731
05/07/2024 12:30:04, Voltage = 0.02321959, Wetness = 0, state = Dry, Temperature = 33.44177, Evaporation = 1.204376, Frequency = 4731
05/07/2024 12:30:05, Voltage = 0.02189023, Wetness = 0, state = Dry, Temperature = 33.26929, Evaporation = 1.204124, Frequency = 4732
05/07/2024 12:30:07, Voltage = 0.02363049, Wetness = 0, state = Dry, Temperature = 33.95551, Evaporation = 1.211728, Frequency = 4713
05/07/2024 12:30:09, Voltage = 0.02319542, Wetness = 0, state = Dry, Temperature = 33.89148, Evaporation = 1.200902, Frequency = 4726
05/07/2024 12:30:11, Voltage = 0.02377551, Wetness = 0, state = Dry, Temperature = 33.82813, Evaporation = 1.226835, Frequency = 4753
05/07/2024 12:30:12, Voltage = 0.02162435, Wetness = 0, state = Dry, Temperature = 33.42438, Evaporation = 1.266716, Frequency = 4732
05/07/2024 12:30:14, Voltage = 0.02308263, Wetness = 0, state = Dry, Temperature = 33.72192, Evaporation = 1.270341, Frequency = 4754
05/07/2024 12:30:16, Voltage = 0.02294566, Wetness = 0, state = Dry, Temperature = 33.87561, Evaporation = 1.20206, Frequency = 4710
05/07/2024 12:30:18, Voltage = 0.02318737, Wetness = 0, state = Dry, Temperature = 33.41132, Evaporation = 1.208959, Frequency = 4719
05/07/2024 12:30:20, Voltage = 0.02276036, Wetness = 0, state = Dry, Temperature = 33.60754, Evaporation = 1.282829, Frequency = 4730
05/07/2024 12:30:21, Voltage = 0.02454896, Wetness = 0, state = Dry, Temperature = 33.44208, Evaporation = 1.211929, Frequency = 4717
05/07/2024 12:30:23, Voltage = 0.02300206, Wetness = 0, state = Dry, Temperature = 33.92572, Evaporation = 1.265406, Frequency = 4735
05/07/2024 12:30:25, Voltage = 0.02318737, Wetness = 0, state = Dry, Temperature = 33.96002, Evaporation = 1.20065, Frequency = 4746
05/07/2024 12:30:27, Voltage = 0.02272007, Wetness = 0, state = Dry, Temperature = 33.85889, Evaporation = 1.205434, Frequency = 4742
05/07/2024 12:30:28, Voltage = 0.02349352, Wetness = 0, state = Dry, Temperature = 33.5545, Evaporation = 1.271197, Frequency = 4727
05/07/2024 12:30:30, Voltage = 0.02345324, Wetness = 0, state = Dry, Temperature = 33.66034, Evaporation = 1.27306, Frequency = 4726
05/07/2024 12:30:32, Voltage = 0.02292955, Wetness = 0, state = Dry, Temperature = 33.55957, Evaporation = 1.20211, Frequency = 4729
05/07/2024 12:30:34, Voltage = 0.02283287, Wetness = 0, state = Dry, Temperature = 33.79382, Evaporation = 1.204678, Frequency = 4743
05/07/2024 12:30:35, Voltage = 0.02165658, Wetness = 0, state = Dry, Temperature = 34.06812, Evaporation = 1.203319, Frequency = 4723
05/07/2024 12:30:37, Voltage = 0.02241392, Wetness = 0, state = Dry, Temperature = 34.14587, Evaporation = 1.227741, Frequency = 4726
05/07/2024 12:30:39, Voltage = 0.02283287, Wetness = 0, state = Dry, Temperature = 34.026, Evaporation = 1.236905, Frequency = 4719
05/07/2024 12:30:41, Voltage = 0.02213998, Wetness = 0, state = Dry, Temperature = 33.56561, Evaporation = 1.269686, Frequency = 4746
05/07/2024 12:30:42, Voltage = 0.02292955, Wetness = 0, state = Dry, Temperature = 33.60687, Evaporation = 1.205988, Frequency = 4735
05/07/2024 12:30:44, Voltage = 0.02311485, Wetness = 0, state = Dry, Temperature = 33.5683, Evaporation = 1.204225, Frequency = 4711
05/07/2024 12:30:46, Voltage = 0.02343712, Wetness = 0, state = Dry, Temperature = 33.73254, Evaporation = 1.245718, Frequency = 4754
05/07/2024 12:30:48, Voltage = 0.02326793, Wetness = 0, state = Dry, Temperature = 33.56793, Evaporation = 1.306496, Frequency = 4721
05/07/2024 12:30:49, Voltage = 0.02288926, Wetness = 0, state = Dry, Temperature = 34.01733, Evaporation = 1.204527, Frequency = 4714
05/07/2024 12:30:51, Voltage = 0.02376745, Wetness = 0, state = Dry, Temperature = 33.66937, Evaporation = 1.238164, Frequency = 4706
05/07/2024 12:30:53, Voltage = 0.02243809, Wetness = 0, state = Dry, Temperature = 33.59888, Evaporation = 1.204376, Frequency = 4724
05/07/2024 12:30:55, Voltage = 0.02309068, Wetness = 0, state = Dry, Temperature = 33.87543, Evaporation = 1.203822, Frequency = 4711
05/07/2024 12:30:56, Voltage = 0.02288121, Wetness = 0, state = Dry, Temperature = 33.98999, Evaporation = 1.206139, Frequency = 4711
05/07/2024 12:30:58, Voltage = 0.02208359, Wetness = 0, state = Dry, Temperature = 33.50891, Evaporation = 1.273564, Frequency = 4746
05/07/2024 12:31:00, Voltage = 0.02321154, Wetness = 0, state = Dry, Temperature = 33.96747, Evaporation = 1.205434, Frequency = 4735
05/07/2024 12:31:02, Voltage = 0.02226889, Wetness = 0, state = Dry, Temperature = 33.88342, Evaporation = 1.245063, Frequency = 4708
05/07/2024 12:31:03, Voltage = 0.02230918, Wetness = 0, state = Dry, Temperature = 34.03955, Evaporation = 1.19219, Frequency = 4708
05/07/2024 12:31:05, Voltage = 0.02210776, Wetness = 0, state = Dry, Temperature = 33.82233, Evaporation = 1.206088, Frequency = 4703
05/07/2024 12:31:07, Voltage = 0.02382385, Wetness = 0, state = Dry, Temperature = 33.995, Evaporation = 1.271449, Frequency = 4728
05/07/2024 12:31:09, Voltage = 0.02301817, Wetness = 0, state = Dry, Temperature = 33.55084, Evaporation = 1.1864, Frequency = 4746
05/07/2024 12:31:10, Voltage = 0.02238169, Wetness = 0, state = Dry, Temperature = 33.61578, Evaporation = 1.270391, Frequency = 4733
05/07/2024 12:31:12, Voltage = 0.02309874, Wetness = 0, state = Dry, Temperature = 33.6236, Evaporation = 1.206491, Frequency = 4719
05/07/2024 12:31:14, Voltage = 0.02356603, Wetness = 0, state = Dry, Temperature = 33.77155, Evaporation = 1.269938, Frequency = 4722
05/07/2024 12:31:16, Voltage = 0.02288926, Wetness = 0, state = Dry, Temperature = 33.94495, Evaporation = 1.062728, Frequency = 4720
05/07/2024 12:31:17, Voltage = 0.02311485, Wetness = 0, state = Dry, Temperature = 34.14832, Evaporation = 1.205434, Frequency = 4754
05/07/2024 12:31:19, Voltage = 0.02426697, Wetness = 0, state = Dry, Temperature = 34.03955, Evaporation = 1.20065, Frequency = 4751
05/07/2024 12:31:21, Voltage = 0.02144711, Wetness = 0, state = Dry, Temperature = 33.10376, Evaporation = 1.206793, Frequency = 4735
05/07/2024 12:31:23, Voltage = 0.02392859, Wetness = 0, state = Dry, Temperature = 33.58167, Evaporation = 1.253623, Frequency = 4714
05/07/2024 12:31:24, Voltage = 0.02258311, Wetness = 0, state = Dry, Temperature = 33.81085, Evaporation = 1.206793, Frequency = 4705
05/07/2024 12:31:26, Voltage = 0.022994, Wetness = 0, state = Dry, Temperature = 33.82465, Evaporation = 1.206391, Frequency = 4729
05/07/2024 12:31:28, Voltage = 0.02354186, Wetness = 0, state = Dry, Temperature = 33.71289, Evaporation = 1.237056, Frequency = 4722
05/07/2024 12:31:30, Voltage = 0.02231723, Wetness = 0, state = Dry, Temperature = 33.59851, Evaporation = 1.27306, Frequency = 4746
05/07/2024 12:31:31, Voltage = 0.02303429, Wetness = 0, state = Dry, Temperature = 33.56476, Evaporation = 1.206139, Frequency = 4725
05/07/2024 12:31:33, Voltage = 0.02169686, Wetness = 0, state = Dry, Temperature = 34.21307, Evaporation = 1.265557, Frequency = 4719
05/07/2024 12:31:35, Voltage = 0.02250254, Wetness = 0, state = Dry, Temperature = 33.88049, Evaporation = 1.267118, Frequency = 4746
05/07/2024 12:31:37, Voltage = 0.02172909, Wetness = 0, state = Dry, Temperature = 34.26654, Evaporation = 1.268377, Frequency = 4745
05/07/2024 12:31:38, Voltage = 0.0213746, Wetness = 0, state = Dry, Temperature = 34.20752, Evaporation = 1.268226, Frequency = 4737
05/07/2024 12:31:40, Voltage = 0.02214804, Wetness = 0, state = Dry, Temperature = 33.19653, Evaporation = 1.209311, Frequency = 4745
05/07/2024 12:31:42, Voltage = 0.02313902, Wetness = 0, state = Dry, Temperature = 33.58459, Evaporation = 1.006633, Frequency = 4742
05/07/2024 12:31:44, Voltage = 0.02233335, Wetness = 0, state = Dry, Temperature = 33.9306, Evaporation = 1.205031, Frequency = 4742
